time (h),Upper Bound,Lower Bound
0.5,0.11126380859027743,0.0
1.0,0.11126435065620656,0.0
1.5,0.11126516716777758,0.0
2.0,0.11126599993798786,0.0
2.5,0.11231516891563981,0.0
3.0,0.11625081900558723,0.0
3.5,0.12710383333465416,0.0
4.0,0.15501123864118388,0.0
4.5,0.2190664468128017,0.0033942928121952765
5.0,0.3120505097263262,0.09637801768847251
5.5,0.4189542903592234,0.20328140019475974
6.0,0.528565561748015,0.3128924111758996
6.5,0.6468085661739457,0.43113518106834603
7.0,0.8066759522230952,0.5910023137458634
7.5,0.8498219663787344,0.6341482783468108
8.0,0.8863951035102262,0.67072156391938
8.5,0.9493182630298783,0.7336451579175144
9.0,0.9604818023726385,0.7448096675192275
9.5,0.9607295091631779,0.7450586859700313
10.0,0.9862708873137642,0.7706013692831188
10.5,1.011937588283218,0.796269118955933
11.0,0.9854059264552488,0.7697380835322645
11.5,1.0165631539225366,0.8008951677282862
12.0,1.0264271114971026,0.81075895679933
12.5,1.0441569358842973,0.8284886111083226
13.0,1.048923274642325,0.8332545153636768
13.5,1.0534154429048486,0.8377463267236762
14.0,1.0546308203841865,0.8389614379102368
14.5,1.056113876687087,0.8404441299174255
15.0,1.05917230776998,0.843502218206201
15.5,1.0601732241099167,0.8445029251788966
16.0,1.0594034153483545,0.8437328280744717
16.5,1.0582692466928436,0.8425984141475088
17.0,1.0582418866716135,0.8425709776319754
17.5,1.05826930277199,0.8425983580683623
18.0,1.058556494038391,0.8428855370272322
18.5,1.059783485679037,0.8441125182825263
19.0,1.0639687926377857,0.8482978094810244
19.5,1.0698394725660998,0.8541684796471875
20.0,1.0710691929443326,0.8553981760557845
20.5,1.071534122330679,0.8558631089302566
21.0,1.073227841861863,0.8575568405709474
21.5,1.0759443568334552,0.8602733684434918
22.0,1.0769722659277972,0.8613013129544201
22.5,1.077197571302929,0.8615266385620053
23.0,1.0771975611416031,0.8615266487233312
23.5,1.0771975565436105,0.8615266533213237
24.0,1.0771975634020479,0.8615266464628863
24.5,1.0771975625747758,0.8615266472901584
